transaction_id,day_of_week,time_of_day,item_type,quantity,amount,student_discount
565,Tuesday,Morning,Tea,1,3.48,True
566,Thursday,Afternoon,Pastry,1,3.61,False
567,Wednesday,Afternoon,Sandwich,4,38.08,True
568,Wednesday,Morning,Coffee,1,3.41,True
569,Saturday,Evening,Tea,1,2.84,False
570,Tuesday,Afternoon,Coffee,2,7.06,True
571,Wednesday,Afternoon,Sandwich,2,19.98,False
572,Friday,Afternoon,Coffee,2,8.4,False
573,Wednesday,Morning,Coffee,2,8.1,False
574,Thursday,Morning,Coffee,1,4.5,True
575,Friday,Evening,Sandwich,1,10.56,True
576,Sunday,Evening,Pastry,2,9.24,True
577,Monday,Evening,Sandwich,1,9.58,True
578,Saturday,Evening,Pastry,1,4.58,True
579,Wednesday,Morning,Coffee,2,7.86,False
580,Tuesday,Afternoon,Sandwich,2,13.78,True
581,Wednesday,Morning,Pastry,1,5.18,False
582,Sunday,Evening,Tea,3,10.98,True
583,Wednesday,Morning,Coffee,2,6.78,True
584,Tuesday,Afternoon,Coffee,4,18.84,True
585,Thursday,Morning,Coffee,3,11.13,True
586,Tuesday,Morning,Pastry,1,4.44,False
587,Monday,Morning,Coffee,2,9.02,False
588,Monday,Afternoon,Tea,1,3.59,True
589,Monday,Afternoon,Sandwich,2,22.2,False
590,Monday,Morning,Coffee,2,7.64,True
591,Monday,Afternoon,Pastry,1,5.51,True
592,Thursday,Afternoon,Sandwich,1,8.57,True
593,Tuesday,Morning,Coffee,1,4.66,False
594,Tuesday,Morning,Tea,2,5.18,True
595,Saturday,Afternoon,Coffee,2,6.9,True
596,Wednesday,Afternoon,Coffee,1,4.15,True
597,Thursday,Morning,Coffee,1,3.8,False
598,Monday,Afternoon,Tea,2,6.94,False
599,Tuesday,Morning,Sandwich,1,9.55,True
600,Monday,Morning,Sandwich,1,8.07,False
601,Monday,Morning,Pastry,1,3.83,True
602,Tuesday,Morning,Coffee,3,12.36,True
603,Monday,Afternoon,Sandwich,2,17.4,True
604,Monday,Evening,Pastry,1,5.3,True
605,Monday,Morning,Coffee,1,3.9,True
606,Wednesday,Morning,Pastry,1,4.93,True
607,Tuesday,Afternoon,Coffee,2,8.44,False
608,Wednesday,Afternoon,Coffee,1,3.7,True
609,Wednesday,Afternoon,Sandwich,1,7.12,True
610,Thursday,Afternoon,Sandwich,1,10.92,True
611,Monday,Morning,Coffee,3,10.53,False
612,Friday,Afternoon,Pastry,1,4.26,False
613,Thursday,Morning,Pastry,1,4.41,True
614,Monday,Morning,Tea,2,6.96,False
615,Saturday,Morning,Coffee,4,17.92,True
616,Saturday,Morning,Coffee,1,4.0,True
617,Monday,Evening,Tea,1,3.45,True
618,Tuesday,Afternoon,Sandwich,1,10.72,True
619,Friday,Morning,Coffee,1,4.3,True
620,Friday,Morning,Coffee,1,3.63,False
621,Tuesday,Morning,Coffee,1,3.43,True
622,Tuesday,Morning,Pastry,1,4.01,False
623,Wednesday,Afternoon,Sandwich,2,18.88,False
624,Wednesday,Evening,Pastry,1,3.75,True
625,Thursday,Evening,Tea,1,3.54,True
626,Wednesday,Afternoon,Coffee,1,3.94,True
627,Wednesday,Afternoon,Sandwich,1,6.45,True
628,Friday,Morning,Pastry,1,3.66,False
629,Monday,Morning,Pastry,2,5.54,True
630,Tuesday,Morning,Pastry,1,4.29,True
631,Thursday,Afternoon,Sandwich,2,21.58,True
632,Saturday,Afternoon,Sandwich,1,7.23,False
633,Wednesday,Morning,Pastry,1,3.71,True
634,Wednesday,Morning,Tea,1,3.43,False
635,Monday,Morning,Coffee,1,3.47,True
636,Wednesday,Evening,Tea,2,6.14,False
637,Wednesday,Morning,Sandwich,2,20.3,False
638,Tuesday,Afternoon,Tea,1,3.3,False
639,Tuesday,Afternoon,Sandwich,1,7.72,True
640,Wednesday,Morning,Coffee,1,2.96,True
641,Monday,Afternoon,Coffee,4,20.4,False
642,Tuesday,Afternoon,Tea,1,3.95,False
643,Tuesday,Morning,Coffee,1,3.77,True
644,Tuesday,Evening,Coffee,1,4.04,True
645,Monday,Morning,Coffee,1,3.76,True
646,Saturday,Morning,Pastry,1,4.81,False
647,Thursday,Afternoon,Coffee,1,3.57,True
648,Thursday,Afternoon,Coffee,1,3.73,False
649,Friday,Evening,Coffee,1,4.23,False
650,Wednesday,Afternoon,Sandwich,1,11.24,True
651,Monday,Evening,Pastry,1,4.94,False
652,Wednesday,Afternoon,Sandwich,1,10.98,False
653,Thursday,Afternoon,Tea,1,3.38,True
654,Friday,Afternoon,Coffee,1,3.69,False
655,Wednesday,Morning,Pastry,1,3.34,False
656,Monday,Evening,Sandwich,1,9.59,False
657,Tuesday,Morning,Coffee,1,4.19,True
658,Wednesday,Morning,Coffee,1,3.85,True
659,Thursday,Morning,Coffee,1,3.61,False
660,Thursday,Afternoon,Coffee,1,4.62,True
661,Tuesday,Morning,Pastry,3,14.64,True
662,Sunday,Morning,Coffee,1,4.66,False
663,Thursday,Afternoon,Coffee,3,10.56,True
664,Tuesday,Morning,Coffee,2,7.3,True
665,Monday,Afternoon,Sandwich,1,10.94,False
666,Monday,Morning,Pastry,3,13.41,True
667,Tuesday,Morning,Pastry,1,4.16,True
668,Monday,Morning,Coffee,1,3.75,False
669,Tuesday,Afternoon,Sandwich,1,9.49,False
670,Tuesday,Morning,Coffee,1,4.5,True
671,Monday,Evening,Coffee,1,3.92,False
672,Saturday,Morning,Coffee,1,4.4,True
673,Monday,Morning,Coffee,1,4.23,True
674,Wednesday,Morning,Coffee,1,3.56,True
675,Wednesday,Morning,Pastry,1,3.97,True
676,Sunday,Afternoon,Coffee,1,3.77,False
677,Monday,Afternoon,Tea,4,11.88,True
678,Wednesday,Afternoon,Coffee,1,3.74,True
679,Sunday,Morning,Coffee,1,4.76,True
680,Friday,Morning,Coffee,1,3.98,True
681,Friday,Morning,Coffee,2,7.24,False
682,Tuesday,Evening,Tea,1,4.27,True
683,Monday,Morning,Coffee,3,10.59,True
684,Thursday,Afternoon,Pastry,1,3.92,True
685,Saturday,Morning,Coffee,1,4.61,True
686,Thursday,Morning,Coffee,4,17.32,True
687,Thursday,Morning,Coffee,3,11.79,True
688,Tuesday,Morning,Coffee,1,4.42,False
689,Friday,Afternoon,Sandwich,1,9.86,False
690,Tuesday,Morning,Coffee,2,6.82,False
691,Tuesday,Afternoon,Coffee,1,2.8,False
692,Wednesday,Morning,Pastry,1,4.16,True
693,Wednesday,Evening,Sandwich,1,10.8,False
694,Tuesday,Morning,Sandwich,1,8.99,True
695,Monday,Afternoon,Sandwich,2,20.1,True
696,Thursday,Afternoon,Tea,1,3.57,True
697,Tuesday,Evening,Tea,3,8.46,True
698,Thursday,Morning,Tea,1,3.34,True
699,Monday,Afternoon,Merchandise,1,39.03,True
700,Wednesday,Morning,Tea,1,3.19,False
701,Wednesday,Morning,Pastry,2,8.56,False
702,Monday,Morning,Coffee,3,12.6,True
703,Tuesday,Morning,Coffee,2,8.08,True
704,Monday,Evening,Sandwich,1,10.76,True
705,Monday,Morning,Pastry,4,18.92,True
706,Sunday,Afternoon,Merchandise,3,82.35,True
707,Tuesday,Afternoon,Sandwich,1,8.93,False
708,Friday,Morning,Coffee,1,4.01,True
709,Tuesday,Afternoon,Pastry,1,5.3,True
710,Thursday,Morning,Pastry,1,4.22,False
711,Friday,Afternoon,Pastry,4,13.84,True
712,Thursday,Morning,Coffee,1,4.22,True
713,Wednesday,Evening,Tea,1,3.2,True
714,Wednesday,Afternoon,Pastry,1,3.73,True
715,Tuesday,Evening,Coffee,1,4.01,False
716,Saturday,Morning,Pastry,2,10.16,False
717,Friday,Morning,Coffee,1,3.71,True
718,Sunday,Morning,Coffee,1,4.25,True
719,Monday,Morning,Pastry,3,14.73,False
720,Friday,Morning,Coffee,2,8.8,True
721,Saturday,Afternoon,Sandwich,1,8.62,True
722,Tuesday,Morning,Coffee,1,3.44,False
723,Monday,Morning,Sandwich,1,8.32,False
724,Friday,Afternoon,Coffee,2,8.8,False
725,Thursday,Afternoon,Coffee,2,8.66,True
726,Friday,Morning,Pastry,1,3.93,True
727,Monday,Morning,Pastry,1,5.78,False
728,Friday,Morning,Coffee,1,3.46,True
729,Tuesday,Morning,Sandwich,1,10.7,True
730,Monday,Afternoon,Pastry,1,5.41,True
731,Monday,Morning,Sandwich,1,9.63,True
732,Friday,Afternoon,Pastry,1,4.04,True
733,Thursday,Afternoon,Tea,2,6.4,True
734,Wednesday,Afternoon,Tea,1,3.4,True
735,Tuesday,Morning,Coffee,2,9.08,True
736,Saturday,Morning,Coffee,1,3.4,True
737,Wednesday,Afternoon,Tea,2,5.52,True
738,Friday,Morning,Coffee,1,4.18,True
739,Wednesday,Morning,Coffee,1,4.29,True
740,Wednesday,Morning,Coffee,1,4.98,True
741,Wednesday,Morning,Pastry,1,3.67,True
742,Tuesday,Afternoon,Pastry,2,8.84,True
743,Friday,Morning,Pastry,1,5.2,True
744,Wednesday,Morning,Sandwich,1,9.65,True
745,Tuesday,Morning,Tea,1,3.42,False
746,Saturday,Afternoon,Merchandise,3,134.43,True
747,Wednesday,Afternoon,Coffee,1,3.7,False
748,Thursday,Afternoon,Coffee,1,4.43,False
749,Saturday,Morning,Coffee,2,6.74,True
750,Thursday,Morning,Coffee,1,3.24,True
751,Monday,Morning,Pastry,1,4.34,True
752,Saturday,Afternoon,Pastry,1,2.96,True
753,Thursday,Afternoon,Coffee,1,4.04,False
754,Tuesday,Afternoon,Sandwich,1,7.42,False
755,Monday,Morning,Coffee,1,4.14,True
756,Friday,Afternoon,Coffee,3,12.27,True
757,Thursday,Morning,Coffee,2,7.94,True
758,Wednesday,Afternoon,Sandwich,4,40.08,True
759,Saturday,Morning,Pastry,1,4.62,True
760,Friday,Afternoon,Pastry,1,4.32,True
761,Monday,Morning,Coffee,3,14.76,True
762,Tuesday,Morning,Coffee,1,4.2,False
763,Tuesday,Afternoon,Tea,2,7.62,False
764,Friday,Morning,Pastry,1,5.14,True
765,Monday,Afternoon,Tea,2,7.54,True
766,Thursday,Afternoon,Coffee,3,15.09,True
767,Friday,Afternoon,Sandwich,1,9.7,False
768,Saturday,Morning,Pastry,1,4.5,True
769,Tuesday,Morning,Tea,1,3.24,True
770,Friday,Afternoon,Coffee,1,3.87,False
771,Monday,Morning,Coffee,1,3.63,True
772,Friday,Afternoon,Coffee,1,4.34,True
773,Monday,Morning,Tea,1,3.14,False
774,Wednesday,Morning,Coffee,1,4.04,True
775,Friday,Morning,Pastry,1,4.84,False
776,Monday,Morning,Merchandise,1,36.65,False
777,Tuesday,Morning,Coffee,1,3.55,True
778,Friday,Afternoon,Tea,2,7.56,False
779,Friday,Afternoon,Sandwich,2,18.8,True
780,Thursday,Morning,Pastry,1,2.78,False
781,Thursday,Evening,Sandwich,1,8.32,True
782,Thursday,Morning,Coffee,2,9.4,False
783,Tuesday,Evening,Coffee,1,4.74,True
784,Tuesday,Afternoon,Sandwich,1,10.13,True
785,Tuesday,Afternoon,Sandwich,1,10.44,False
786,Saturday,Morning,Coffee,1,3.61,True
787,Thursday,Morning,Coffee,1,3.87,True
788,Wednesday,Morning,Pastry,4,20.96,True
789,Wednesday,Afternoon,Coffee,1,4.21,True
790,Sunday,Morning,Pastry,3,13.62,True
791,Monday,Afternoon,Coffee,1,3.91,False
792,Thursday,Morning,Pastry,2,10.4,True
793,Wednesday,Afternoon,Sandwich,1,10.85,True
794,Thursday,Morning,Coffee,1,4.32,False
795,Monday,Morning,Pastry,2,9.08,True
796,Saturday,Morning,Pastry,2,8.58,False
797,Saturday,Morning,Pastry,1,4.92,True
798,Thursday,Morning,Coffee,2,6.9,True
799,Thursday,Afternoon,Sandwich,1,8.43,True
800,Saturday,Morning,Tea,2,5.84,True
801,Thursday,Morning,Coffee,2,9.24,True
802,Monday,Afternoon,Sandwich,1,8.64,True
803,Thursday,Morning,Coffee,1,4.2,True
804,Thursday,Evening,Tea,1,3.45,True
805,Wednesday,Evening,Pastry,3,18.72,False
806,Friday,Morning,Coffee,1,4.22,True
807,Saturday,Morning,Pastry,1,3.38,True
808,Saturday,Morning,Tea,1,3.97,True
809,Wednesday,Afternoon,Tea,2,6.7,True
810,Monday,Afternoon,Sandwich,1,9.26,True
811,Sunday,Afternoon,Tea,2,6.46,True
812,Friday,Afternoon,Pastry,3,13.86,True
813,Monday,Morning,Coffee,1,4.09,True
814,Saturday,Afternoon,Tea,1,3.24,True
815,Friday,Afternoon,Coffee,5,18.75,False
816,Wednesday,Afternoon,Sandwich,1,9.62,True
817,Thursday,Afternoon,Tea,2,5.12,True
818,Wednesday,Afternoon,Coffee,2,6.56,True
819,Monday,Morning,Coffee,1,4.83,False
820,Tuesday,Morning,Coffee,1,4.16,True
821,Friday,Morning,Pastry,1,4.19,True
822,Monday,Morning,Coffee,1,3.15,True
823,Tuesday,Evening,Sandwich,1,9.43,True
824,Wednesday,Morning,Coffee,1,4.49,True
825,Wednesday,Afternoon,Sandwich,1,12.67,True
826,Saturday,Morning,Coffee,1,4.95,True
827,Tuesday,Morning,Sandwich,1,8.44,False
828,Tuesday,Evening,Tea,3,9.9,False
829,Friday,Afternoon,Pastry,1,3.62,False
830,Wednesday,Morning,Merchandise,1,28.19,True
831,Tuesday,Morning,Pastry,3,13.11,False
832,Wednesday,Morning,Coffee,1,3.82,True
833,Monday,Morning,Merchandise,3,213.33,True
834,Monday,Morning,Pastry,1,3.71,True
835,Wednesday,Morning,Coffee,2,7.96,False
836,Wednesday,Evening,Tea,1,2.67,True
837,Saturday,Afternoon,Coffee,2,8.34,True
838,Wednesday,Afternoon,Coffee,2,6.66,False
839,Thursday,Afternoon,Sandwich,1,10.82,True
840,Thursday,Morning,Coffee,1,3.85,True
841,Monday,Afternoon,Coffee,2,6.6,True
842,Thursday,Morning,Pastry,1,3.24,True
843,Monday,Afternoon,Coffee,2,7.02,False
844,Sunday,Morning,Merchandise,1,37.64,True
845,Monday,Morning,Sandwich,3,30.03,True
846,Wednesday,Afternoon,Sandwich,1,8.9,True
847,Monday,Afternoon,Sandwich,1,10.61,True
848,Sunday,Afternoon,Coffee,1,3.43,True
849,Wednesday,Evening,Pastry,1,2.74,True
850,Thursday,Morning,Coffee,1,4.14,False
851,Monday,Morning,Coffee,1,4.65,True
852,Friday,Morning,Tea,1,4.02,False
853,Tuesday,Afternoon,Coffee,2,6.7,False
854,Saturday,Afternoon,Sandwich,1,8.85,True
855,Tuesday,Morning,Pastry,2,9.86,True
856,Tuesday,Afternoon,Tea,1,3.25,True
857,Monday,Afternoon,Pastry,1,4.56,True
858,Wednesday,Morning,Coffee,1,3.64,False
859,Thursday,Afternoon,Sandwich,1,8.19,True
860,Monday,Afternoon,Sandwich,1,8.42,False
861,Friday,Evening,Tea,1,3.88,False
862,Wednesday,Morning,Coffee,1,4.01,False
863,Wednesday,Morning,Coffee,1,4.64,True
864,Wednesday,Morning,Sandwich,1,10.12,True
865,Wednesday,Morning,Coffee,1,4.8,True
866,Thursday,Evening,Coffee,1,4.41,False
867,Monday,Morning,Pastry,1,4.96,True
868,Tuesday,Afternoon,Sandwich,1,9.36,False
869,Friday,Morning,Pastry,1,6.31,True
870,Sunday,Morning,Coffee,1,4.06,True
871,Wednesday,Morning,Tea,1,2.71,True
872,Tuesday,Afternoon,Pastry,1,4.66,True
873,Thursday,Afternoon,Coffee,1,3.51,True
874,Wednesday,Morning,Coffee,2,9.02,True
875,Monday,Evening,Coffee,1,4.36,True
876,Monday,Morning,Coffee,1,3.9,False
877,Thursday,Morning,Pastry,1,3.97,True
878,Thursday,Morning,Coffee,1,4.07,False
879,Monday,Morning,Pastry,3,12.36,False
880,Tuesday,Evening,Tea,2,7.64,True
881,Tuesday,Morning,Coffee,1,4.28,True
882,Thursday,Morning,Tea,4,18.68,True
883,Monday,Morning,Pastry,1,4.23,True
884,Monday,Afternoon,Pastry,1,4.32,False
885,Friday,Morning,Pastry,1,4.41,False
886,Monday,Afternoon,Coffee,1,3.94,True
887,Thursday,Morning,Pastry,2,10.24,False
888,Tuesday,Morning,Coffee,2,7.72,True
889,Monday,Afternoon,Sandwich,1,11.87,True
890,Tuesday,Morning,Coffee,1,4.29,True
891,Friday,Afternoon,Sandwich,1,8.92,True
892,Friday,Morning,Tea,2,6.4,True
893,Friday,Afternoon,Coffee,1,4.52,True
894,Wednesday,Morning,Pastry,1,4.52,True
895,Thursday,Afternoon,Coffee,1,4.0,True
896,Tuesday,Morning,Coffee,2,7.4,False
897,Tuesday,Morning,Pastry,2,8.92,True
898,Saturday,Morning,Coffee,1,3.68,True
899,Monday,Morning,Coffee,1,4.68,True
900,Monday,Morning,Coffee,2,8.72,True
901,Tuesday,Morning,Pastry,2,8.8,False
902,Monday,Afternoon,Coffee,1,3.91,False
903,Tuesday,Afternoon,Pastry,1,4.56,True
904,Thursday,Afternoon,Sandwich,3,28.47,False
905,Wednesday,Afternoon,Sandwich,3,25.05,True
906,Saturday,Morning,Pastry,2,6.72,True
907,Friday,Morning,Pastry,1,4.02,False
908,Tuesday,Morning,Tea,2,6.9,True
909,Tuesday,Afternoon,Tea,1,3.2,False
910,Wednesday,Morning,Coffee,2,8.82,False
911,Thursday,Morning,Pastry,1,4.36,True
912,Tuesday,Afternoon,Merchandise,1,66.25,True
913,Thursday,Morning,Pastry,1,4.16,True
914,Wednesday,Afternoon,Coffee,2,8.14,False
915,Thursday,Afternoon,Tea,1,3.38,False
916,Wednesday,Morning,Tea,1,3.68,False
917,Tuesday,Morning,Tea,2,7.86,True
918,Sunday,Morning,Pastry,1,4.86,False
919,Friday,Afternoon,Pastry,1,3.28,False
920,Monday,Morning,Coffee,5,21.25,True
921,Friday,Afternoon,Sandwich,1,8.29,True
922,Wednesday,Afternoon,Sandwich,2,18.26,True
923,Saturday,Morning,Coffee,1,4.34,False
924,Friday,Morning,Coffee,2,6.88,True
925,Wednesday,Afternoon,Sandwich,2,21.78,True
926,Monday,Morning,Pastry,1,4.29,True
927,Tuesday,Afternoon,Tea,5,21.85,False
928,Thursday,Morning,Coffee,1,4.03,False
929,Thursday,Afternoon,Coffee,2,9.7,False
930,Tuesday,Afternoon,Coffee,2,9.2,True
931,Monday,Afternoon,Sandwich,1,8.77,False
932,Friday,Morning,Coffee,1,3.35,True
933,Sunday,Morning,Tea,4,14.2,False
934,Wednesday,Afternoon,Sandwich,1,8.8,True
935,Monday,Morning,Coffee,1,4.79,False
936,Tuesday,Morning,Coffee,1,3.88,True
937,Monday,Evening,Tea,1,3.38,False
938,Saturday,Morning,Coffee,2,6.6,True
939,Monday,Morning,Coffee,1,4.21,True
940,Thursday,Morning,Tea,1,3.03,True
941,Tuesday,Afternoon,Sandwich,2,20.06,True
942,Thursday,Afternoon,Sandwich,1,10.2,True
943,Thursday,Morning,Pastry,1,4.05,True
944,Friday,Morning,Tea,2,7.76,True
945,Tuesday,Morning,Pastry,2,8.68,False
946,Monday,Afternoon,Coffee,2,6.52,False
947,Monday,Morning,Merchandise,1,58.49,True
948,Saturday,Evening,Coffee,1,3.54,True
949,Saturday,Morning,Coffee,1,4.25,True
950,Thursday,Evening,Tea,1,3.67,True
951,Thursday,Morning,Sandwich,1,9.97,False
952,Thursday,Afternoon,Merchandise,1,39.19,True
953,Monday,Morning,Pastry,1,3.92,True
954,Saturday,Morning,Tea,1,4.18,True
955,Wednesday,Afternoon,Pastry,1,5.07,False
956,Wednesday,Afternoon,Sandwich,1,10.07,False
957,Wednesday,Morning,Tea,1,2.97,True
958,Monday,Afternoon,Sandwich,1,8.33,False
959,Monday,Afternoon,Coffee,1,4.33,True
960,Friday,Afternoon,Coffee,2,6.0,True
961,Monday,Morning,Pastry,2,9.4,False
962,Thursday,Morning,Coffee,2,6.66,False
963,Tuesday,Morning,Pastry,1,3.98,True
964,Wednesday,Morning,Coffee,1,3.29,True
965,Tuesday,Afternoon,Sandwich,1,9.8,True
966,Tuesday,Morning,Coffee,2,9.12,False
967,Thursday,Morning,Pastry,1,4.71,False
968,Tuesday,Afternoon,Tea,1,3.68,True
969,Thursday,Afternoon,Sandwich,1,9.7,False
970,Wednesday,Morning,Coffee,1,4.34,True
971,Thursday,Morning,Sandwich,2,20.12,True
972,Saturday,Evening,Pastry,1,2.87,True
973,Friday,Morning,Coffee,1,4.45,True
974,Tuesday,Afternoon,Sandwich,1,10.46,True
975,Monday,Afternoon,Coffee,1,3.82,True
976,Tuesday,Morning,Coffee,2,6.02,True
977,Thursday,Evening,Coffee,1,4.12,True
978,Monday,Afternoon,Sandwich,2,19.78,True
979,Wednesday,Morning,Coffee,1,3.78,True
980,Thursday,Afternoon,Coffee,1,4.09,True
981,Tuesday,Afternoon,Sandwich,2,21.58,True
982,Friday,Afternoon,Sandwich,4,49.52,True
983,Monday,Afternoon,Coffee,1,4.07,False
984,Monday,Morning,Pastry,1,4.7,True
985,Friday,Morning,Pastry,1,4.01,True
986,Wednesday,Morning,Coffee,1,3.75,False
987,Thursday,Morning,Pastry,1,4.42,True
988,Wednesday,Morning,Coffee,1,4.59,True
989,Tuesday,Afternoon,Sandwich,1,10.48,True
990,Friday,Afternoon,Tea,3,12.81,True
991,Friday,Afternoon,Sandwich,1,7.71,False
992,Thursday,Afternoon,Coffee,4,13.36,True
993,Tuesday,Afternoon,Sandwich,2,21.64,True
994,Thursday,Morning,Coffee,2,9.44,True
995,Wednesday,Afternoon,Tea,3,10.53,True
996,Monday,Morning,Coffee,2,3.54,True
997,Saturday,Evening,Sandwich,2,17.22,True
998,Monday,Afternoon,Coffee,1,4.17,True
999,Sunday,Morning,Coffee,1,3.55,False
1000,Wednesday,Afternoon,Tea,3,10.71,True
1001,Tuesday,Morning,Pastry,1,5.64,True
1002,Thursday,Morning,Coffee,1,4.71,False
1003,Saturday,Afternoon,Sandwich,2,20.94,False
1004,Friday,Morning,Coffee,1,3.97,True
1005,Friday,Morning,Coffee,2,7.5,False
1006,Thursday,Evening,Pastry,1,4.95,True
1007,Thursday,Afternoon,Sandwich,1,9.53,False
1008,Friday,Afternoon,Coffee,1,4.03,True
1009,Tuesday,Afternoon,Coffee,3,9.66,False
1010,Wednesday,Morning,Coffee,1,3.64,True
1011,Tuesday,Morning,Tea,2,7.6,False
1012,Sunday,Afternoon,Tea,1,3.06,True
1013,Sunday,Evening,Sandwich,1,9.82,False
1014,Monday,Morning,Coffee,1,4.21,False
1015,Thursday,Afternoon,Coffee,1,4.24,True
1016,Saturday,Evening,Tea,1,3.72,True
1017,Tuesday,Afternoon,Sandwich,1,10.25,True
1018,Thursday,Evening,Pastry,1,4.13,True
1019,Saturday,Morning,Coffee,1,3.27,False
1020,Monday,Evening,Sandwich,2,16.9,True
1021,Thursday,Afternoon,Coffee,1,4.36,True
1022,Tuesday,Morning,Pastry,1,3.78,False
1023,Saturday,Evening,Pastry,1,3.88,True
1024,Sunday,Morning,Coffee,3,10.44,True
1025,Sunday,Morning,Pastry,2,6.78,True
1026,Wednesday,Afternoon,Sandwich,2,16.24,True
1027,Friday,Morning,Coffee,1,4.5,True
1028,Friday,Morning,Coffee,2,7.28,True
1029,Tuesday,Afternoon,Coffee,2,6.26,True
1030,Friday,Morning,Tea,3,9.9,False
1031,Monday,Morning,Coffee,1,4.26,True
1032,Thursday,Morning,Pastry,3,10.2,False
1033,Tuesday,Morning,Coffee,1,4.48,True
1034,Monday,Afternoon,Coffee,1,3.28,True
1035,Monday,Afternoon,Coffee,1,3.8,True
1036,Thursday,Evening,Coffee,1,3.8,True
1037,Tuesday,Afternoon,Pastry,1,4.16,False
1038,Friday,Morning,Coffee,1,3.97,False
1039,Monday,Evening,Sandwich,2,20.86,True
1040,Tuesday,Afternoon,Coffee,1,3.98,False
1041,Wednesday,Afternoon,Sandwich,1,8.77,True
1042,Friday,Afternoon,Pastry,1,4.77,True
1043,Tuesday,Evening,Merchandise,4,149.12,True
1044,Thursday,Afternoon,Merchandise,1,29.37,False
1045,Saturday,Morning,Pastry,1,4.53,True
1046,Thursday,Afternoon,Sandwich,2,17.2,True
1047,Tuesday,Morning,Coffee,1,3.57,False
1048,Monday,Morning,Pastry,1,4.98,False
1049,Saturday,Morning,Sandwich,1,10.04,False
1050,Monday,Morning,Coffee,1,4.39,True
1051,Saturday,Morning,Coffee,1,4.32,True
1052,Wednesday,Morning,Coffee,1,3.56,False
1053,Saturday,Afternoon,Pastry,3,15.3,True
1054,Friday,Afternoon,Tea,1,3.38,False
1055,Sunday,Evening,Pastry,1,5.06,True
1056,Tuesday,Morning,Coffee,5,19.7,False
1057,Friday,Afternoon,Sandwich,1,9.88,False
1058,Wednesday,Evening,Pastry,1,4.71,False
1059,Wednesday,Morning,Pastry,1,4.99,True
1060,Thursday,Afternoon,Coffee,1,3.18,False
1061,Saturday,Afternoon,Tea,1,2.87,True
1062,Sunday,Morning,Coffee,4,17.36,True
1063,Friday,Afternoon,Coffee,1,4.18,True
1064,Wednesday,Afternoon,Tea,1,3.19,True
1065,Wednesday,Morning,Coffee,3,12.54,True
1066,Friday,Morning,Coffee,4,13.2,False
1067,Tuesday,Morning,Tea,1,4.81,True
1068,Monday,Morning,Coffee,2,9.32,True
1069,Tuesday,Morning,Coffee,1,4.31,False
1070,Tuesday,Morning,Tea,1,3.53,True
1071,Tuesday,Morning,Coffee,1,3.69,True
1072,Tuesday,Evening,Tea,1,2.98,True
1073,Monday,Morning,Coffee,1,3.94,True
1074,Monday,Morning,Coffee,1,3.57,True
1075,Sunday,Morning,Coffee,1,3.6,True
1076,Wednesday,Morning,Coffee,1,3.29,True
1077,Wednesday,Morning,Coffee,1,4.12,False
1078,Thursday,Morning,Tea,4,13.4,False
1079,Tuesday,Morning,Coffee,2,8.54,True
1080,Sunday,Afternoon,Tea,1,3.68,True
1081,Friday,Evening,Sandwich,3,29.34,True
1082,Monday,Morning,Pastry,1,6.1,True
1083,Wednesday,Morning,Coffee,1,4.41,False
1084,Saturday,Afternoon,Sandwich,1,7.99,True
1085,Sunday,Afternoon,Coffee,1,4.23,False
1086,Wednesday,Morning,Coffee,2,7.94,True
1087,Thursday,Evening,Merchandise,4,101.08,True
1088,Monday,Afternoon,Sandwich,1,7.79,True
1089,Sunday,Morning,Coffee,1,4.23,True
1090,Tuesday,Afternoon,Sandwich,1,10.34,False
1091,Sunday,Evening,Pastry,1,3.87,False
1092,Thursday,Afternoon,Coffee,2,8.98,True
1093,Thursday,Morning,Coffee,1,4.14,True
1094,Wednesday,Morning,Coffee,1,4.6,True
1095,Tuesday,Morning,Pastry,2,10.3,True
1096,Monday,Morning,Coffee,1,3.92,True
1097,Tuesday,Afternoon,Sandwich,4,45.84,False
1098,Tuesday,Afternoon,Coffee,1,3.44,False
1099,Friday,Afternoon,Tea,1,4.46,True
1100,Tuesday,Evening,Pastry,1,3.97,True
1101,Monday,Morning,Tea,1,3.48,False
1102,Sunday,Afternoon,Coffee,2,7.44,True
1103,Saturday,Afternoon,Tea,1,3.35,True
1104,Saturday,Morning,Coffee,3,16.38,True
1105,Sunday,Afternoon,Coffee,1,3.77,True
1106,Monday,Morning,Coffee,3,13.29,True
1107,Wednesday,Afternoon,Sandwich,4,36.88,True
1108,Friday,Morning,Coffee,1,4.47,True
1109,Thursday,Morning,Coffee,1,3.73,False
1110,Monday,Afternoon,Pastry,2,9.3,True
1111,Friday,Afternoon,Sandwich,1,10.25,True
1112,Tuesday,Morning,Coffee,2,7.28,False
1113,Tuesday,Morning,Tea,1,4.6,False
1114,Wednesday,Morning,Coffee,2,8.68,True
1115,Thursday,Afternoon,Coffee,1,3.89,False
